"","Group","transcript","Start","Stop","Strand","ENSGACG","ENSGACT","OnLG","LG.roman","LG"
"251","groupIV","transcript",5517696,5539310,"-","ENSGACG00000017077","ENSGACT00000022595",TRUE,"IV",4
"252","groupIV","transcript",5548883,5549972,"-","ENSGACG00000017079","ENSGACT00000022597",TRUE,"IV",4
"253","groupIV","transcript",5550353,5552459,"-","ENSGACG00000017080","ENSGACT00000022599",TRUE,"IV",4
"254","groupIV","transcript",5553420,5557527,"-","ENSGACG00000017081","ENSGACT00000022602",TRUE,"IV",4
"255","groupIV","transcript",5559505,5562709,"-","ENSGACG00000017083","ENSGACT00000022618",TRUE,"IV",4
"256","groupIV","transcript",5560556,5568467,"-","ENSGACG00000017083","ENSGACT00000022632",TRUE,"IV",4
"257","groupIV","transcript",5563354,5568383,"-","ENSGACG00000017083","ENSGACT00000022633",TRUE,"IV",4
"258","groupIV","transcript",5580988,5588652,"+","ENSGACG00000017103","ENSGACT00000022636",TRUE,"IV",4
"259","groupIV","transcript",5591822,5596356,"-","ENSGACG00000017106","ENSGACT00000022644",TRUE,"IV",4
"260","groupIV","transcript",5597628,5600423,"-","ENSGACG00000017113","ENSGACT00000022648",TRUE,"IV",4
"261","groupIV","transcript",5608952,5642221,"-","ENSGACG00000017117","ENSGACT00000022656",TRUE,"IV",4
"262","groupIV","transcript",5646078,5654044,"+","ENSGACG00000017122","ENSGACT00000022662",TRUE,"IV",4
"263","groupIV","transcript",5655540,5656546,"+","ENSGACG00000017127","ENSGACT00000022664",TRUE,"IV",4
"264","groupIV","transcript",5656926,5700384,"-","ENSGACG00000017128","ENSGACT00000022670",TRUE,"IV",4
"265","groupIV","transcript",5657287,5681544,"-","ENSGACG00000017128","ENSGACT00000022673",TRUE,"IV",4
"266","groupIV","transcript",5657287,5700369,"-","ENSGACG00000017128","ENSGACT00000022671",TRUE,"IV",4
"267","groupIV","transcript",5716559,5723947,"-","ENSGACG00000017135","ENSGACT00000022677",TRUE,"IV",4
"268","groupIV","transcript",5726916,5729912,"+","ENSGACG00000017138","ENSGACT00000022688",TRUE,"IV",4
"269","groupIV","transcript",5731451,5733978,"-","ENSGACG00000017146","ENSGACT00000022695",TRUE,"IV",4
"270","groupIV","transcript",5736260,5741798,"-","ENSGACG00000017153","ENSGACT00000022712",TRUE,"IV",4
"271","groupIV","transcript",5736576,5741815,"-","ENSGACG00000017153","ENSGACT00000022715",TRUE,"IV",4
"272","groupIV","transcript",5742527,5747140,"-","ENSGACG00000017170","ENSGACT00000022719",TRUE,"IV",4
"273","groupIV","transcript",5742617,5746916,"-","ENSGACG00000017170","ENSGACT00000022722",TRUE,"IV",4
"274","groupIV","transcript",5751659,5763226,"+","ENSGACG00000017174","ENSGACT00000022729",TRUE,"IV",4
"275","groupIV","transcript",5767958,5769001,"+","ENSGACG00000017178","ENSGACT00000022732",TRUE,"IV",4
"276","groupIV","transcript",5786549,5787451,"+","ENSGACG00000017181","ENSGACT00000022734",TRUE,"IV",4
"277","groupIV","transcript",5841044,5860927,"+","ENSGACG00000017183","ENSGACT00000022742",TRUE,"IV",4
"278","groupIV","transcript",5861089,5865603,"+","ENSGACG00000017189","ENSGACT00000022743",TRUE,"IV",4
"279","groupIV","transcript",5872021,5884796,"+","ENSGACG00000017190","ENSGACT00000022750",TRUE,"IV",4
"280","groupIV","transcript",5886034,5889741,"-","ENSGACG00000017195","ENSGACT00000022754",TRUE,"IV",4
"281","groupIV","transcript",5886971,5889733,"-","ENSGACG00000017195","ENSGACT00000022762",TRUE,"IV",4
"282","groupIV","transcript",5924754,5955420,"+","ENSGACG00000017204","ENSGACT00000022768",TRUE,"IV",4
"283","groupIV","transcript",5940893,5955420,"+","ENSGACG00000017204","ENSGACT00000022771",TRUE,"IV",4
"284","groupIV","transcript",6049054,6052497,"-","ENSGACG00000017211","ENSGACT00000022772",TRUE,"IV",4
"285","groupIV","transcript",6059699,6062416,"+","ENSGACG00000017212","ENSGACT00000022777",TRUE,"IV",4
"286","groupIV","transcript",6119948,6121072,"+","ENSGACG00000017216","ENSGACT00000022778",TRUE,"IV",4
"287","groupIV","transcript",6128331,6137952,"-","ENSGACG00000017218","ENSGACT00000022804",TRUE,"IV",4
"288","groupIV","transcript",6128853,6136638,"-","ENSGACG00000017218","ENSGACT00000022806",TRUE,"IV",4
"289","groupIV","transcript",6140111,6143868,"+","ENSGACG00000017237","ENSGACT00000022823",TRUE,"IV",4
"290","groupIV","transcript",6145741,6162982,"+","ENSGACG00000017253","ENSGACT00000022827",TRUE,"IV",4
"291","groupIV","transcript",6166412,6167818,"-","ENSGACG00000017257","ENSGACT00000022829",TRUE,"IV",4
"292","groupIV","transcript",6172591,6175435,"-","ENSGACG00000017258","ENSGACT00000022834",TRUE,"IV",4
"293","groupIV","transcript",6176947,6179538,"-","ENSGACG00000017263","ENSGACT00000022836",TRUE,"IV",4
"294","groupIV","transcript",6196021,6206176,"+","ENSGACG00000017265","ENSGACT00000022840",TRUE,"IV",4
"295","groupIV","transcript",6211432,6216554,"-","ENSGACG00000017268","ENSGACT00000022860",TRUE,"IV",4
"296","groupIV","transcript",6211455,6214764,"-","ENSGACG00000017268","ENSGACT00000022862",TRUE,"IV",4
"297","groupIV","transcript",6211463,6220387,"-","ENSGACG00000017268","ENSGACT00000022865",TRUE,"IV",4
"298","groupIV","transcript",6211625,6220375,"-","ENSGACG00000017268","ENSGACT00000022868",TRUE,"IV",4
"299","groupIV","transcript",6224291,6231818,"-","ENSGACG00000017286","ENSGACT00000022872",TRUE,"IV",4
"300","groupIV","transcript",6232690,6239487,"+","ENSGACG00000017288","ENSGACT00000022887",TRUE,"IV",4
"301","groupIV","transcript",6233103,6235788,"+","ENSGACG00000017288","ENSGACT00000022890",TRUE,"IV",4
"302","groupIV","transcript",6240568,6246395,"+","ENSGACG00000017304","ENSGACT00000022895",TRUE,"IV",4
"303","groupIV","transcript",6251502,6299440,"-","ENSGACG00000017306","ENSGACT00000022902",TRUE,"IV",4
"304","groupIV","transcript",6357189,6367800,"-","ENSGACG00000017312","ENSGACT00000022907",TRUE,"IV",4
"305","groupIV","transcript",6370746,6372531,"-","ENSGACG00000017316","ENSGACT00000022909",TRUE,"IV",4
"306","groupIV","transcript",6373330,6376956,"-","ENSGACG00000017318","ENSGACT00000022912",TRUE,"IV",4
"307","groupIV","transcript",6381232,6387195,"+","ENSGACG00000017320","ENSGACT00000022916",TRUE,"IV",4
"308","groupIV","transcript",6381232,6387195,"+","ENSGACG00000017320","ENSGACT00000022917",TRUE,"IV",4
"309","groupIV","transcript",6388292,6393394,"+","ENSGACG00000017324","ENSGACT00000022919",TRUE,"IV",4
"310","groupIV","transcript",6393478,6401434,"-","ENSGACG00000017326","ENSGACT00000022925",TRUE,"IV",4
"311","groupIV","transcript",6393482,6401375,"-","ENSGACG00000017326","ENSGACT00000022929",TRUE,"IV",4
"312","groupIV","transcript",6417666,6423455,"+","ENSGACG00000017330","ENSGACT00000022931",TRUE,"IV",4
"313","groupIV","transcript",6433610,6434933,"-","ENSGACG00000017332","ENSGACT00000022933",TRUE,"IV",4
"314","groupIV","transcript",6436434,6440360,"-","ENSGACG00000017334","ENSGACT00000022952",TRUE,"IV",4
"315","groupIV","transcript",6441699,6447156,"+","ENSGACG00000017346","ENSGACT00000022955",TRUE,"IV",4
"316","groupIV","transcript",6442562,6446910,"+","ENSGACG00000017346","ENSGACT00000022957",TRUE,"IV",4
"317","groupIV","transcript",6447553,6453008,"-","ENSGACG00000017349","ENSGACT00000022963",TRUE,"IV",4
"318","groupIV","transcript",6455978,6458099,"-","ENSGACG00000017351","ENSGACT00000022965",TRUE,"IV",4
"319","groupIV","transcript",6460329,6478232,"+","ENSGACG00000017353","ENSGACT00000022970",TRUE,"IV",4
"320","groupIV","transcript",6460996,6476259,"+","ENSGACG00000017353","ENSGACT00000022973",TRUE,"IV",4
"321","groupIV","transcript",6480613,6487445,"-","ENSGACG00000017357","ENSGACT00000022979",TRUE,"IV",4
"322","groupIV","transcript",6480691,6487445,"-","ENSGACG00000017357","ENSGACT00000022981",TRUE,"IV",4
"323","groupIV","transcript",6490244,6498625,"-","ENSGACG00000017362","ENSGACT00000022987",TRUE,"IV",4
"324","groupIV","transcript",6594255,6606952,"-","ENSGACG00000017367","ENSGACT00000022995",TRUE,"IV",4
"325","groupIV","transcript",6594255,6605922,"-","ENSGACG00000017367","ENSGACT00000022997",TRUE,"IV",4
"326","groupIV","transcript",6607495,6610956,"-","ENSGACG00000017372","ENSGACT00000023003",TRUE,"IV",4
"327","groupIV","transcript",6607639,6610942,"-","ENSGACG00000017372","ENSGACT00000023006",TRUE,"IV",4
"328","groupIV","transcript",6613536,6617954,"+","ENSGACG00000017379","ENSGACT00000023028",TRUE,"IV",4
"329","groupIV","transcript",6613992,6617954,"+","ENSGACG00000017379","ENSGACT00000023033",TRUE,"IV",4
"330","groupIV","transcript",6613993,6617771,"+","ENSGACG00000017379","ENSGACT00000023040",TRUE,"IV",4
"331","groupIV","transcript",6614024,6618127,"+","ENSGACG00000017379","ENSGACT00000023046",TRUE,"IV",4
"332","groupIV","transcript",6622847,6623803,"+","ENSGACG00000017410","ENSGACT00000023047",TRUE,"IV",4
"333","groupIV","transcript",6627891,6635134,"+","ENSGACG00000017411","ENSGACT00000023052",TRUE,"IV",4
"334","groupIV","transcript",6637778,6644883,"+","ENSGACG00000017415","ENSGACT00000023056",TRUE,"IV",4
"335","groupIV","transcript",6647526,6652078,"-","ENSGACG00000017418","ENSGACT00000023065",TRUE,"IV",4
"336","groupIV","transcript",6653772,6660449,"+","ENSGACG00000017424","ENSGACT00000023070",TRUE,"IV",4
"337","groupIV","transcript",6662937,6664802,"-","ENSGACG00000017428","ENSGACT00000023071",TRUE,"IV",4
"338","groupIV","transcript",6667356,6670230,"+","ENSGACG00000017430","ENSGACT00000023075",TRUE,"IV",4
"339","groupIV","transcript",6672120,6672819,"-","ENSGACG00000017434","ENSGACT00000023077",TRUE,"IV",4
"340","groupIV","transcript",6673881,6676367,"+","ENSGACG00000017435","ENSGACT00000023082",TRUE,"IV",4
"341","groupIV","transcript",6673884,6676460,"+","ENSGACG00000017435","ENSGACT00000023085",TRUE,"IV",4
"342","groupIV","transcript",6678303,6680025,"+","ENSGACG00000017440","ENSGACT00000023087",TRUE,"IV",4
"343","groupIV","transcript",6686159,6697994,"+","ENSGACG00000017441","ENSGACT00000023104",TRUE,"IV",4
"344","groupIV","transcript",6686177,6696444,"+","ENSGACG00000017441","ENSGACT00000023106",TRUE,"IV",4
"345","groupIV","transcript",6686187,6694630,"+","ENSGACG00000017441","ENSGACT00000023109",TRUE,"IV",4
"346","groupIV","transcript",6701110,6703657,"+","ENSGACG00000017457","ENSGACT00000023113",TRUE,"IV",4
"347","groupIV","transcript",6704968,6707433,"-","ENSGACG00000017461","ENSGACT00000023115",TRUE,"IV",4
"348","groupIV","transcript",6731309,6738969,"+","ENSGACG00000017463","ENSGACT00000023118",TRUE,"IV",4
"349","groupIV","transcript",6745916,6789328,"-","ENSGACG00000017466","ENSGACT00000023119",TRUE,"IV",4
"350","groupIV","transcript",6891729,6940292,"+","ENSGACG00000017467","ENSGACT00000023121",TRUE,"IV",4
"351","groupIV","transcript",6891741,6896711,"+","ENSGACG00000017467","ENSGACT00000023123",TRUE,"IV",4
"352","groupIV","transcript",7447979,7460574,"+","ENSGACG00000017470","ENSGACT00000023133",TRUE,"IV",4
"353","groupIV","transcript",7476491,7480235,"+","ENSGACG00000017478","ENSGACT00000023138",TRUE,"IV",4
"354","groupIV","transcript",7480346,7482175,"-","ENSGACG00000017482","ENSGACT00000023139",TRUE,"IV",4
"355","groupIV","transcript",7482711,7490355,"+","ENSGACG00000017483","ENSGACT00000023142",TRUE,"IV",4
"356","groupIV","transcript",7490892,7492002,"+","ENSGACG00000017485","ENSGACT00000023143",TRUE,"IV",4
"357","groupIV","transcript",7492786,7495419,"-","ENSGACG00000017486","ENSGACT00000023147",TRUE,"IV",4
"358","groupIV","transcript",7496099,7498588,"+","ENSGACG00000017489","ENSGACT00000023152",TRUE,"IV",4
"359","groupIV","transcript",7499360,7519318,"-","ENSGACG00000017493","ENSGACT00000023160",TRUE,"IV",4
"360","groupIV","transcript",7521454,7540402,"-","ENSGACG00000017497","ENSGACT00000023167",TRUE,"IV",4
"361","groupIV","transcript",7553451,7640413,"-","ENSGACG00000017504","ENSGACT00000023172",TRUE,"IV",4
"362","groupIV","transcript",7553454,7593952,"-","ENSGACG00000017504","ENSGACT00000023174",TRUE,"IV",4
"363","groupIV","transcript",7770488,7772116,"-","ENSGACG00000017509","ENSGACT00000023175",TRUE,"IV",4
"364","groupIV","transcript",7808426,7844437,"+","ENSGACG00000017510","ENSGACT00000023180",TRUE,"IV",4
"365","groupIV","transcript",7845762,7854973,"-","ENSGACG00000017515","ENSGACT00000023185",TRUE,"IV",4
"366","groupIV","transcript",7846208,7854520,"-","ENSGACG00000017515","ENSGACT00000023188",TRUE,"IV",4
"367","groupIV","transcript",7885357,7889770,"-","ENSGACG00000017518","ENSGACT00000023191",TRUE,"IV",4
"368","groupIV","transcript",7927219,7933812,"-","ENSGACG00000017521","ENSGACT00000023196",TRUE,"IV",4
"369","groupIV","transcript",7935974,7942706,"-","ENSGACG00000017524","ENSGACT00000023198",TRUE,"IV",4
"370","groupIV","transcript",7945831,7955583,"-","ENSGACG00000017526","ENSGACT00000023202",TRUE,"IV",4
"371","groupIV","transcript",7960082,7965142,"-","ENSGACG00000017530","ENSGACT00000023204",TRUE,"IV",4
"372","groupIV","transcript",7972945,8035753,"-","ENSGACG00000017532","ENSGACT00000023229",TRUE,"IV",4
"373","groupIV","transcript",7972945,8035753,"-","ENSGACG00000017532","ENSGACT00000023230",TRUE,"IV",4
"374","groupIV","transcript",8053119,8056946,"+","ENSGACG00000017551","ENSGACT00000023233",TRUE,"IV",4
"375","groupIV","transcript",8060100,8066467,"-","ENSGACG00000017554","ENSGACT00000023236",TRUE,"IV",4
"376","groupIV","transcript",8068088,8074516,"-","ENSGACG00000017557","ENSGACT00000023245",TRUE,"IV",4
"377","groupIV","transcript",8068088,8074475,"-","ENSGACG00000017557","ENSGACT00000023248",TRUE,"IV",4
"378","groupIV","transcript",8075659,8076747,"+","ENSGACG00000017563","ENSGACT00000023249",TRUE,"IV",4
"379","groupIV","transcript",8083230,8091513,"-","ENSGACG00000017564","ENSGACT00000023253",TRUE,"IV",4
"380","groupIV","transcript",8084822,8091513,"-","ENSGACG00000017564","ENSGACT00000023256",TRUE,"IV",4
"381","groupIV","transcript",8111195,8112094,"-","ENSGACG00000017567","ENSGACT00000023259",TRUE,"IV",4
"382","groupIV","transcript",8174384,8181160,"+","ENSGACG00000017569","ENSGACT00000023268",TRUE,"IV",4
"383","groupIV","transcript",8185136,8188393,"-","ENSGACG00000017574","ENSGACT00000023270",TRUE,"IV",4
"384","groupIV","transcript",8190573,8191070,"-","ENSGACG00000017576","ENSGACT00000023272",TRUE,"IV",4
"385","groupIV","transcript",8196774,8198883,"-","ENSGACG00000017578","ENSGACT00000023276",TRUE,"IV",4
"386","groupIV","transcript",8199528,8203609,"+","ENSGACG00000017580","ENSGACT00000023278",TRUE,"IV",4
"387","groupIV","transcript",8200145,8203609,"+","ENSGACG00000017580","ENSGACT00000023280",TRUE,"IV",4
"388","groupIV","transcript",8205476,8214826,"+","ENSGACG00000017583","ENSGACT00000023291",TRUE,"IV",4
"389","groupIV","transcript",8218402,8224451,"+","ENSGACG00000017592","ENSGACT00000023298",TRUE,"IV",4
"390","groupIV","transcript",8225912,8229882,"-","ENSGACG00000017599","ENSGACT00000023305",TRUE,"IV",4
"391","groupIV","transcript",8225925,8229286,"-","ENSGACG00000017599","ENSGACT00000023307",TRUE,"IV",4
"392","groupIV","transcript",8233238,8245077,"+","ENSGACG00000017605","ENSGACT00000023319",TRUE,"IV",4
"393","groupIV","transcript",8233877,8245077,"+","ENSGACG00000017605","ENSGACT00000023320",TRUE,"IV",4
"394","groupIV","transcript",8234186,8245592,"+","ENSGACG00000017605","ENSGACT00000023324",TRUE,"IV",4
"395","groupIV","transcript",8247807,8248593,"-","ENSGACG00000017618","ENSGACT00000023327",TRUE,"IV",4
"396","groupIV","transcript",8261260,8263149,"-","ENSGACG00000017621","ENSGACT00000023331",TRUE,"IV",4
"397","groupIV","transcript",8261608,8263671,"-","ENSGACG00000017621","ENSGACT00000023336",TRUE,"IV",4
"398","groupIV","transcript",8264495,8268175,"-","ENSGACG00000017628","ENSGACT00000023340",TRUE,"IV",4
"399","groupIV","transcript",8270521,8276880,"+","ENSGACG00000017632","ENSGACT00000023349",TRUE,"IV",4
"400","groupIV","transcript",8279224,8286452,"-","ENSGACG00000017637","ENSGACT00000023355",TRUE,"IV",4
"401","groupIV","transcript",8279755,8284579,"-","ENSGACG00000017637","ENSGACT00000023356",TRUE,"IV",4
"402","groupIV","transcript",8291882,8293833,"-","ENSGACG00000017642","ENSGACT00000023358",TRUE,"IV",4
"403","groupIV","transcript",8298931,8304256,"-","ENSGACG00000017643","ENSGACT00000023384",TRUE,"IV",4
"404","groupIV","transcript",8313941,8320000,"-","ENSGACG00000017664","ENSGACT00000023387",TRUE,"IV",4
"405","groupIV","transcript",8319546,8321124,"-","ENSGACG00000017664","ENSGACT00000023388",TRUE,"IV",4
"406","groupIV","transcript",8325444,8337150,"+","ENSGACG00000017666","ENSGACT00000023391",TRUE,"IV",4
"407","groupIV","transcript",8333201,8344489,"-","ENSGACG00000017669","ENSGACT00000023393",TRUE,"IV",4
"408","groupIV","transcript",8344802,8357245,"-","ENSGACG00000017671","ENSGACT00000023399",TRUE,"IV",4
"409","groupIV","transcript",8357785,8359215,"-","ENSGACG00000017676","ENSGACT00000023400",TRUE,"IV",4
"410","groupIV","transcript",8360180,8369129,"-","ENSGACG00000017677","ENSGACT00000023404",TRUE,"IV",4
"411","groupIV","transcript",8362082,8369129,"-","ENSGACG00000017677","ENSGACT00000023405",TRUE,"IV",4
"412","groupIV","transcript",8369911,8375278,"-","ENSGACG00000017681","ENSGACT00000023412",TRUE,"IV",4
"413","groupIV","transcript",8370185,8375991,"-","ENSGACG00000017681","ENSGACT00000023413",TRUE,"IV",4
"414","groupIV","transcript",8370196,8376071,"-","ENSGACG00000017681","ENSGACT00000023414",TRUE,"IV",4
"415","groupIV","transcript",8370208,8373643,"-","ENSGACG00000017681","ENSGACT00000023417",TRUE,"IV",4
"416","groupIV","transcript",8404028,8448206,"-","ENSGACG00000017686","ENSGACT00000023420",TRUE,"IV",4
"417","groupIV","transcript",8520482,8545266,"+","ENSGACG00000017689","ENSGACT00000023423",TRUE,"IV",4
"418","groupIV","transcript",8826828,8835327,"+","ENSGACG00000017692","ENSGACT00000023428",TRUE,"IV",4
"419","groupIV","transcript",9001339,9015458,"-","ENSGACG00000017694","ENSGACT00000023431",TRUE,"IV",4
"420","groupIV","transcript",9031165,9035466,"-","ENSGACG00000017697","ENSGACT00000023435",TRUE,"IV",4
"421","groupIV","transcript",9031690,9035520,"-","ENSGACG00000017697","ENSGACT00000023437",TRUE,"IV",4
"422","groupIV","transcript",9033097,9035163,"-","ENSGACG00000017697","ENSGACT00000023439",TRUE,"IV",4
"423","groupIV","transcript",9060971,9066262,"-","ENSGACG00000017702","ENSGACT00000023445",TRUE,"IV",4
"424","groupIV","transcript",9066429,9069330,"-","ENSGACG00000017706","ENSGACT00000023456",TRUE,"IV",4
"425","groupIV","transcript",9070129,9071320,"+","ENSGACG00000017715","ENSGACT00000023458",TRUE,"IV",4
"426","groupIV","transcript",9078064,9088767,"-","ENSGACG00000017717","ENSGACT00000023461",TRUE,"IV",4
"427","groupIV","transcript",9100747,9106433,"-","ENSGACG00000017720","ENSGACT00000023464",TRUE,"IV",4
"428","groupIV","transcript",9114519,9117825,"-","ENSGACG00000017723","ENSGACT00000023467",TRUE,"IV",4
"429","groupIV","transcript",9153826,9154790,"-","ENSGACG00000017726","ENSGACT00000023469",TRUE,"IV",4
"430","groupIV","transcript",9154827,9159284,"-","ENSGACG00000017728","ENSGACT00000023473",TRUE,"IV",4
"431","groupIV","transcript",9165338,9169204,"-","ENSGACG00000017733","ENSGACT00000023477",TRUE,"IV",4
"432","groupIV","transcript",9176308,9178445,"+","ENSGACG00000017735","ENSGACT00000023482",TRUE,"IV",4
"433","groupIV","transcript",9180189,9186174,"-","ENSGACG00000017740","ENSGACT00000023483",TRUE,"IV",4
"434","groupIV","transcript",9188139,9197982,"-","ENSGACG00000017741","ENSGACT00000023486",TRUE,"IV",4
"435","groupIV","transcript",9199417,9212618,"-","ENSGACG00000017743","ENSGACT00000023498",TRUE,"IV",4
"436","groupIV","transcript",9199509,9212554,"-","ENSGACG00000017743","ENSGACT00000023499",TRUE,"IV",4
"437","groupIV","transcript",9203141,9212507,"-","ENSGACG00000017743","ENSGACT00000023502",TRUE,"IV",4
"438","groupIV","transcript",9213999,9216851,"-","ENSGACG00000017755","ENSGACT00000023510",TRUE,"IV",4
"439","groupIV","transcript",9214009,9216602,"-","ENSGACG00000017755","ENSGACT00000023515",TRUE,"IV",4
